고유번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,경도,위도,데이터기준일자
379127,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 407-18,어린이보호,3,200,,30,2020-08,052-204-0030,129.2478643,35.566906,2020-02-25
379126,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 801-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.241548,35.5724353,2020-02-25
379125,울산광역시 울주군청,,울산광역시 울주군 범서읍 입암리 17-10,어린이보호,3,200,,30,2020-08,052-204-0030,129.234705654,35.579099544,2020-02-25
379124,울산광역시 울주군청,,울산광역시 울주군 범서읍 천상리 652-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.2244913,35.5634625,2020-02-25
379123,울산광역시 울주군청,,울산광역시 울주군 범서읍 천상리 322-4,어린이보호,3,200,,30,2020-08,052-204-0030,129.229433,35.561728,2020-02-25
379122,울산광역시 울주군청,,울산광역시 울주군 범서읍 굴화리 226-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.253084,35.553051,2020-02-25
379121,울산광역시 울주군청,,울산광역시 울주군 범서읍 굴화리 128-11,어린이보호,3,200,,30,2020-08,052-204-0030,129.254353,35.555071,2020-02-25
379120,울산광역시 울주군청,,울산광역시 울주군 청량읍 상남리 757-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.306598,35.489827,2020-02-25
379119,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 188-12,어린이보호,3,200,,30,2020-08,052-204-0030,129.2904064,35.410214,2020-02-25
379118,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 204-9,어린이보호,3,200,,30,2020-08,052-204-0030,129.285354774,35.40663667,2020-02-25
379117,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 197-2,어린이보호,3,200,,30,2020-08,052-204-0030,129.2872105,35.407609,2020-02-25
379116,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 408-4,어린이보호,3,200,,30,2020-08,052-204-0030,129.2845642,35.4076416,2020-02-25
379115,울산광역시 울주군청,,울산광역시 울주군 온양읍 고산리 산 123-12,어린이보호,3,200,,30,2020-08,052-204-0030,129.280178,35.434134,2020-02-25
379114,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 268-8,어린이보호,3,200,,30,2020-08,052-204-0030,129.3105348,35.4327222,2020-02-25
379113,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 292-9,어린이보호,3,200,,30,2020-08,052-204-0030,129.309579,35.430872,2020-02-25
379112,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 423-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.3073897,35.427225,2020-02-25
379111,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 산 120-5,어린이보호,3,200,,30,2020-08,052-204-0030,129.312341,35.438639,2020-02-25
379110,울산광역시 울주군청,,울산광역시 울주군 온산읍 화산리 1000-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.334601,35.441408,2020-02-25
379109,울산광역시 울주군청,,울산광역시 울주군 서생면 진하리 69-7,어린이보호,3,200,,30,2020-08,052-204-0030,129.3458967,35.3886821,2020-02-25
379108,울산광역시 울주군청,,울산광역시 울주군 서생면 진하리 78-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.344603,35.385513,2020-02-25
379107,울산광역시 울주군청,,울산광역시 울주군 서생면 진하리 18-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.3505169,35.3731695,2020-02-25
379106,울산광역시 울주군청,,울산광역시 울주군 서생면 대송리 339-31,어린이보호,3,200,,30,2020-08,052-204-0030,129.3544628,35.3702452,2020-02-25
379105,울산광역시 울주군청,,울산광역시 울주군 온산읍 원산리 1237,어린이보호,2,200,,30,2020-05,052-204-0030,129.3607521,35.4188848,2020-02-25
379104,울산광역시 울주군청,,울산광역시 울주군 온산읍 화산리 869,어린이보호,2,200,,30,2020-05,052-204-0030,129.336864,35.434532,2020-02-25
379103,울산광역시 울주군청,,울산광역시 울주군 상북면 거리 1166,어린이보호,2,200,,30,2020-05,052-204-0030,129.074217,35.599787,2020-02-25
379102,울산광역시 울주군청,,울산광역시 울주군 언양읍 서부리 291-33,어린이보호,2,200,,30,2020-05,052-204-0030,129.115441,35.568077,2020-02-25
379101,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1678-2,어린이보호,2,200,,30,2020-05,052-204-0030,129.129933,35.558895,2020-02-25
379100,울산광역시 울주군청,,울산광역시 울주군 삼남면 신화리 1604-1,어린이보호,2,200,,30,2020-05,052-204-0030,129.140958210,35.54943933,2020-02-25
379099,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1697-8,어린이보호,2,200,,30,2020-05,052-204-0030,129.127938,35.555904,2020-02-25
379098,울산광역시 울주군청,,울산광역시 울주군 삼남면 방기리 968-5,어린이보호,2,200,,30,2020-05,052-204-0030,129.081911,35.506598,2020-02-25
379097,울산광역시 울주군청,,울산광역시 울주군 삼남면 방기리 953-7,어린이보호,2,200,,30,2020-05,052-204-0030,129.079329,35.507298,2020-02-25
379096,울산광역시 울주군청,,울산광역시 울주군 삼남면 방기리 955-8,어린이보호,2,200,,30,2020-05,052-204-0030,129.079931,35.509455,2020-02-25
379095,울산광역시 울주군청,,울산광역시 울주군 삼남면 방기리 972-7,어린이보호,2,200,,30,2020-05,052-204-0030,129.082559,35.508774,2020-02-25
379094,울산광역시 울주군청,,울산광역시 울주군 삼남면 방기리 596,어린이보호,2,200,,30,2020-05,052-204-0030,129.082313,35.511088,2020-02-25
379093,울산광역시 울주군청,,울산광역시 울주군 삼남면 방기리 623-3,어린이보호,2,200,,30,2020-05,052-204-0030,129.0864692,35.510377,2020-02-25
379092,울산광역시 울주군청,,울산광역시 울주군 범서읍 굴화리 739,어린이보호,2,200,,30,2020-05,052-204-0030,129.2498015,35.5484618,2020-02-25
379091,울산광역시 울주군청,,울산광역시 울주군 범서읍 굴화리 750,어린이보호,3,200,,30,2020-05,052-204-0030,129.252253,35.553012,2020-02-25
379090,울산광역시 울주군청,,울산광역시 울주군 언양읍 동부리 378-1,어린이보호,2,200,,30,2020-11,052-204-0030,129.126576,35.570884,2020-02-25
379089,울산광역시 울주군청,,울산광역시 울주군 범서읍 천상리 325-1,어린이보호,1,200,,30,2020-11,052-204-0030,129.229558,35.5626129,2020-02-25
379088,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1628-1,어린이보호,2,200,,30,2020-11,052-204-0030,129.116661,35.554659,2020-02-25
379087,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 279-9,어린이보호,2,200,,30,2020-11,052-204-0030,129.3111556,35.4323612,2020-02-25
379086,울산광역시 울주군청,,울산광역시 울주군 서생면 진하리 421-3,어린이보호,2,200,,30,2020-06,052-204-0030,129.340553,35.387675,2020-02-25
379085,울산광역시 울주군청,,울산광역시 울주군 언양읍 서부리 259-5,어린이보호,2,200,,30,2020-06,052-204-0030,129.112068,35.565326,2020-02-25
379084,울산광역시 울주군청,,울산광역시 울주군 언양읍 동부리 253-4,어린이보호,2,200,,30,2020-06,052-204-0030,129.1252975,35.5667919,2020-02-25
379083,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1649-1,어린이보호,2,200,,30,2020-06,052-204-0030,129.112318,35.553335,2020-02-25
379082,울산광역시 울주군청,,울산광역시 울주군 청량읍 상남리 893-1,어린이보호,2,200,,30,2020-06,052-204-0030,129.306674,35.483051,2020-02-25
379081,울산광역시 울주군청,,울산광역시 울주군 청량읍 상남리 811-5,어린이보호,2,200,,30,2020-06,052-204-0030,129.306958470,35.48613543,2020-02-25
379080,울산광역시 울주군청,,울산광역시 울주군 청량읍 상남리 814-1,어린이보호,2,200,,30,2020-06,052-204-0030,129.304851,35.485547,2020-02-25
379079,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 408-1,어린이보호,2,200,,30,2020-06,052-204-0030,129.2838567,35.4078744,2020-02-25
379078,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 404-2,어린이보호,2,200,,30,2020-06,052-204-0030,129.283301,35.409282,2020-02-25
379077,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 197-4,어린이보호,2,200,,30,2020-06,052-204-0030,129.287967,35.407837,2020-02-25
379076,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 1329-3,어린이보호,2,200,,30,2020-06,052-204-0030,129.305944405,35.442054019,2020-02-25
379075,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 334-11,어린이보호,2,200,,30,2020-06,052-204-0030,129.306049,35.432422,2020-02-25
379074,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 296-12,어린이보호,2,200,,30,2020-06,052-204-0030,129.3089921,35.429914,2020-02-25
379073,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 423-12,어린이보호,2,200,,30,2020-06,052-204-0030,129.3085395,35.427896,2020-02-25
379072,울산광역시 울주군청,,울산광역시 울주군 범서읍 굴화리 50-1,어린이보호,2,200,,30,2020-06,052-204-0030,129.2607974,35.5551161,2020-02-25
379071,울산광역시 울주군청,,울산광역시 울주군 범서읍 천상리 647,어린이보호,2,200,,30,2020-06,052-204-0030,129.2246306,35.5629193,2020-02-25
379070,울산광역시 울주군청,,울산광역시 울주군 범서읍 천상리 산 81-7,어린이보호,2,200,,30,2020-06,052-204-0030,129.228039,35.564076,2020-02-25
379069,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 401-1,어린이보호,2,200,,30,2020-06,052-204-0030,129.248101,35.569611,2020-02-25
379068,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 377-3,어린이보호,4,200,,30,2020-06,052-204-0030,129.244252,35.569162,2020-02-25
379067,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 717-5,어린이보호,2,200,,30,2020-06,052-204-0030,129.239856,35.577045,2020-02-25
379066,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 384-1,어린이보호,2,200,,30,2020-06,052-204-0030,129.242725,35.568246,2020-02-25
379065,울산광역시 울주군청,,울산광역시 울주군 범서읍 천상리 173,어린이보호,2,200,,30,2020-06,052-204-0030,129.232582,35.561358,2020-02-25
379064,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1628-1,어린이보호,1,200,,30,2020-12,052-204-0030,129.116909,35.554762,2020-02-25
379063,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1637-4,어린이보호,1,200,,30,2020-12,052-204-0030,129.113681,35.555053,2020-02-25
379062,울산광역시 울주군청,,울산광역시 울주군 청량읍 상남리 806-9,어린이보호,1,200,,30,2020-12,052-204-0030,129.302039,35.485852,2020-02-25
379061,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1614-4,어린이보호,1,200,,30,2020-07,052-204-0030,129.118362,35.556648,2020-02-25
379060,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1621-1,어린이보호,1,200,,30,2020-07,052-204-0030,129.115884,35.556366,2020-02-25
379059,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1560-1,어린이보호,1,200,,30,2020-07,052-204-0030,129.114603,35.561848,2020-02-25
379058,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1644-4,어린이보호,1,200,,30,2020-07,052-204-0030,129.115167,35.553717,2020-02-25
379057,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1608-4,어린이보호,1,200,,30,2020-07,052-204-0030,129.112677,35.556561,2020-02-25
379056,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1592-1,어린이보호,1,200,,30,2020-07,052-204-0030,129.117993888,35.559398969,2020-02-25
379055,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1564-1,어린이보호,1,200,,30,2020-07,052-204-0030,129.117208,35.561189,2020-02-25
379054,울산광역시 울주군청,,울산광역시 울주군 서생면 진하리 78-2,어린이보호,1,200,,30,2020-07,052-204-0030,129.345878,35.3857786982,2020-02-25
379053,울산광역시 울주군청,,울산광역시 울주군 서생면 나사리 457-2,어린이보호,1,200,,30,2020-07,052-204-0030,129.346707,35.353575,2020-02-25
379052,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 396-3,어린이보호,1,200,,30,2020-07,052-204-0030,129.246914,35.567033,2020-02-25
379051,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 183-1,어린이보호,2,200,,30,2020-07,052-204-0030,129.286749,35.409777,2020-02-25
379050,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 178-4,어린이보호,1,200,,30,2020-07,052-204-0030,129.290478,35.409783,2020-02-25
379049,울산광역시 울주군청,,울산광역시 울주군 언양읍 동부리 371-1,어린이보호,3,200,,30,2020-07,052-204-0030,129.123283,35.570904,2020-02-25
379048,울산광역시 울주군청,,울산광역시 울주군 언양읍 서부리 234-6,어린이보호,1,200,,30,2020-07,052-204-0030,129.111307729,35.569245913,2020-02-25
379047,울산광역시 울주군청,,울산광역시 울주군 언양읍 서부리 259-5,어린이보호,1,200,,30,2020-07,052-204-0030,129.112164,35.565522,2020-02-25
379046,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 423-5,어린이보호,1,200,,30,2020-07,052-204-0030,129.307904,35.4276159,2020-02-25
379045,울산광역시 울주군청,,울산광역시 울주군 범서읍 구영리 377-3,어린이보호,2,200,,30,2020-08,052-204-0030,129.244617,35.569072,2020-02-25
379044,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 334-11,어린이보호,1,200,,30,2020-08,052-204-0030,129.306049,35.432422,2020-02-25
379043,울산광역시 울주군청,,울산광역시 울주군 범서읍 굴화리 50-1,어린이보호,2,200,,30,2020-08,052-204-0030,129.2607974,35.555135,2020-02-25
379042,울산광역시 울주군청,,울산광역시 울주군 언양읍 동부리 358-2,어린이보호,3,200,,30,2020-08,052-204-0030,129.121439,35.572878,2020-02-25
379041,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 561-1,어린이보호,2,200,,30,2020-08,052-204-0030,129.283811,35.413625,2020-02-25
379040,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1584-1,어린이보호,3,200,,30,2020-08,052-204-0030,129.113983,35.559652,2020-02-25
379039,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 271-4,어린이보호,1,200,,30,2020-08,052-204-0030,129.311882,35.432813,2020-02-25
379038,울산광역시 울주군청,,울산광역시 울주군 언양읍 동부리 383-1,어린이보호,2,200,,30,2020-08,052-204-0030,129.126406,35.568807,2020-02-25
379037,울산광역시 울주군청,,울산광역시 울주군 청량읍 상남리 375-4,어린이보호,2,200,,30,2020-08,052-204-0030,129.312343,35.4871472,2020-02-25
379036,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 197-4,어린이보호,3,200,,30,2020-08,052-204-0030,129.287644,35.407688,2020-02-25
379035,울산광역시 울주군청,,울산광역시 울주군 삼남면 교동리 1605-3,어린이보호,3,200,,30,2020-08,052-204-0030,129.114503,35.558145,2020-02-25
379034,울산광역시 울주군청,,울산광역시 울주군 온양읍 대안리 207,어린이보호,3,200,,30,2020-08,052-204-0030,129.286071,35.405801,2020-02-25
379033,울산광역시 울주군청,,울산광역시 울주군 온산읍 덕신리 1348-8,어린이보호,2,200,,30,2020-08,052-204-0030,129.3058627,35.438488,2020-02-25
